Hora;Satelites;Latitud;Longitud;Velocidad_GPS;Velocidad_Moto;Altitud;Accel_X;Accel_Y;RPM;TPS;Temperatura_Motor;Carga_Motor;Calidad;Bateria;Distancia;Pulsador;Distancia_Parcial;Promedio_Velocidad;Promedio_Aceleracion;Consumo_L_H;Consumo_Acumulado_L;KmL_Instantaneo;KmL_Promedio;Pulso_Iny_Acumulado
11:4:2;16;6.381115;-75.468891;32.34;0;1410;-0.110;0.000;0;0;0;0;0.98;100;412.65;0;412.65;11.27;0.020;0.00;0.0000;99.90;0.00;6747032
11:4:2;16;6.381113;-75.468897;32.00;0;1410;-0.060;0.070;0;0;0;0;0.98;100;413.56;0;413.56;11.29;0.020;0.00;0.0000;99.90;0.00;6747032
11:4:2;16;6.381110;-75.468907;31.48;0;1410;-0.140;0.100;0;0;0;0;1.01;100;414.45;0;414.45;11.30;0.020;0.00;0.0000;99.90;0.00;6747032
11:4:2;16;6.381107;-75.468912;30.85;0;1410;-0.180;0.050;0;0;0;0;1.00;100;415.32;0;415.32;11.32;0.020;0.00;0.0000;99.90;0.00;6747032
11:4:3;16;6.381104;-75.468921;30.17;0;1410;-0.210;0.110;0;0;0;0;0.99;100;416.18;0;416.18;11.33;0.020;0.00;0.0000;99.90;0.00;6747032
11:4:3;16;6.381102;-75.468926;30.00;0;1410;-0.070;-0.020;0;0;0;0;1.13;100;417.01;0;417.01;11.35;0.020;0.00;0.0000;99.90;0.00;6747032
11:4:3;16;6.381099;-75.468934;29.69;0;1410;-0.100;0.120;0;0;0;0;1.13;100;417.86;0;417.86;11.36;0.020;0.00;0.0000;99.90;0.00;6747032
11:4:3;16;6.381097;-75.468940;28.89;0;1410;-0.260;-0.150;0;0;0;0;0.97;100;418.67;0;418.67;11.37;0.019;0.00;0.0000;99.90;0.00;6747032
11:4:3;16;6.381094;-75.468948;28.65;0;1410;0.060;0.030;0;0;0;0;0.99;100;419.49;0;419.49;11.39;0.019;0.00;0.0000;99.90;0.00;6747032
11:4:3;16;6.381092;-75.468953;28.37;0;1410;-0.200;-0.040;0;0;0;0;0.99;100;420.27;0;420.27;11.40;0.019;0.00;0.0000;99.90;0.00;6747032
11:4:3;16;6.381089;-75.468961;27.69;0;1410;-0.030;0.060;0;0;0;0;1.00;100;421.06;0;421.06;11.41;0.019;0.00;0.0000;99.90;0.00;6747032
11:4:3;16;6.381086;-75.468969;27.39;0;1410;-0.020;-0.150;0;0;0;0;0.98;100;421.84;0;421.84;11.42;0.019;0.00;0.0000;99.90;0.00;6747032
11:4:3;16;6.381085;-75.468974;27.17;0;1410;-0.020;-0.030;0;0;0;0;0.98;100;422.59;0;422.59;11.43;0.019;0.00;0.0000;99.90;0.00;6747032
11:4:3;16;6.381082;-75.468981;26.74;0;1410;-0.100;-0.070;0;0;0;0;0.98;100;423.35;0;423.35;11.45;0.019;0.00;0.0000;99.90;0.00;6747032
11:4:4;16;6.381080;-75.468986;26.30;0;1410;-0.120;-0.180;0;0;0;0;0.98;100;424.09;0;424.09;11.46;0.019;0.00;0.0000;99.90;0.00;6747032
11:4:4;16;6.381078;-75.468991;26.35;0;1410;0.070;0.020;0;0;0;0;0.97;100;424.83;0;424.83;11.47;0.019;0.00;0.0000;99.90;0.00;6747032
11:4:4;16;6.381076;-75.468999;26.13;0;1410;-0.350;-0.120;0;0;0;0;0.98;100;425.57;0;425.57;11.48;0.019;0.00;0.0000;99.90;0.00;6747032
11:4:4;16;6.381074;-75.469003;25.17;0;1410;-0.360;-0.050;0;0;0;0;0.98;100;426.28;0;426.28;11.49;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:4;16;6.381072;-75.469011;25.56;0;1410;0.140;0.120;0;0;0;0;0.98;100;427.00;0;427.00;11.50;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:4;16;6.381070;-75.469016;25.43;0;1410;-0.190;0.110;0;0;0;0;0.98;100;427.70;0;427.70;11.51;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:4;16;6.381068;-75.469022;24.82;0;1410;0.110;0.000;0;0;0;0;0.98;100;428.41;0;428.41;11.52;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:4;16;6.381066;-75.469027;24.69;0;1410;-0.040;-0.190;0;0;0;0;0.98;100;429.09;0;429.09;11.53;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:4;16;6.381064;-75.469034;24.19;0;1410;-0.160;0.140;0;0;0;0;1.15;100;429.79;0;429.79;11.54;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:4;16;6.381062;-75.469041;24.17;0;1410;0.000;0.050;0;0;0;0;1.15;100;430.46;0;430.46;11.55;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:5;16;6.381060;-75.469046;23.98;0;1410;-0.170;-0.010;0;0;0;0;1.15;100;431.13;0;431.13;11.56;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:5;16;6.381058;-75.469052;23.41;0;1410;-0.080;0.080;0;0;0;0;1.12;100;431.80;0;431.80;11.57;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:5;16;6.381056;-75.469057;23.34;0;1410;0.070;-0.110;0;0;0;0;1.12;100;432.45;0;432.45;11.58;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:5;16;6.381054;-75.469063;23.21;0;1410;-0.070;0.060;0;0;0;0;1.12;100;433.11;0;433.11;11.59;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:5;16;6.381052;-75.469070;22.89;0;1410;0.020;0.030;0;0;0;0;1.12;100;433.75;0;433.75;11.59;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:5;16;6.381051;-75.469074;22.69;0;1410;-0.020;-0.060;0;0;0;0;1.00;100;434.37;0;434.37;11.60;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:5;16;6.381049;-75.469080;22.26;0;1410;-0.040;0.010;0;0;0;0;0.98;100;435.01;0;435.01;11.61;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:5;16;6.381047;-75.469085;22.09;0;1410;-0.100;-0.120;0;0;0;0;0.98;100;435.62;0;435.62;11.62;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:5;16;6.381045;-75.469091;21.80;0;1410;-0.300;-0.120;0;0;0;0;1.00;100;436.24;0;436.24;11.63;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:5;16;6.381044;-75.469095;21.54;0;1410;0.060;0.080;0;0;0;0;1.00;100;436.84;0;436.84;11.63;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:6;16;6.381043;-75.469099;21.61;0;1410;0.020;0.050;0;0;0;0;1.00;100;437.44;0;437.44;11.64;0.018;0.00;0.0000;99.90;0.00;6747032
11:4:6;16;6.381041;-75.469105;20.98;0;1409;-0.140;-0.010;0;0;0;0;0.97;100;438.04;0;438.04;11.65;0.017;0.00;0.0000;99.90;0.00;6747032
11:4:6;16;6.381039;-75.469111;20.93;0;1409;-0.140;0.020;0;0;0;0;0.97;100;438.63;0;438.63;11.65;0.017;0.00;0.0000;99.90;0.00;6751435
11:4:6;16;6.381038;-75.469115;20.58;0;1409;-0.220;0.040;0;0;0;0;0.97;100;439.20;0;439.20;11.66;0.017;0.00;0.0000;99.90;0.00;6755766
11:4:6;16;6.381036;-75.469119;20.30;0;1409;-0.030;-0.010;0;0;0;0;1.00;100;439.77;0;439.77;11.67;0.017;0.00;0.0000;99.90;0.00;6759853
11:4:6;16;6.381035;-75.469125;20.43;0;1409;-0.010;0.100;0;0;0;0;0.97;100;440.34;0;440.34;11.67;0.017;0.00;0.0000;99.90;0.00;6763872
11:4:6;16;6.381033;-75.469130;19.85;0;1409;-0.020;-0.050;0;0;0;0;0.97;100;440.90;0;440.90;11.68;0.017;0.00;0.0000;99.90;0.00;6768681
11:4:6;16;6.381031;-75.469134;19.87;0;1409;0.130;0.080;0;0;0;0;0.97;100;441.45;0;441.45;11.69;0.017;0.00;0.0000;99.90;0.00;6774275
11:4:6;16;6.381030;-75.469140;19.59;0;1409;-0.020;0.000;0;0;0;0;1.00;100;442.01;0;442.01;11.69;0.017;0.00;0.0000;99.90;0.00;6779200
11:4:6;16;6.381028;-75.469144;19.59;0;1409;0.020;0.030;0;0;0;0;1.00;100;442.55;0;442.55;11.70;0.017;0.00;0.0000;99.90;0.00;6785503
11:4:7;16;6.381026;-75.469149;19.26;0;1409;0.110;-0.040;0;0;0;0;1.00;100;443.10;0;443.10;11.70;0.017;0.00;0.0000;99.90;0.00;6793834
11:4:7;16;6.381026;-75.469153;19.85;0;1409;0.180;0.000;0;0;0;0;1.00;100;443.64;0;443.64;11.71;0.017;0.00;0.0000;99.90;0.00;6801481
11:4:7;16;6.381024;-75.469158;19.21;0;1409;-0.150;-0.050;0;0;0;0;1.00;100;444.19;0;444.19;11.71;0.017;0.00;0.0000;99.90;0.00;6814475
11:4:7;16;6.381022;-75.469162;19.80;0;1409;0.290;0.020;0;0;0;0;1.00;100;444.72;0;444.72;11.72;0.017;0.00;0.0000;99.90;0.00;6831334
11:4:7;16;6.381020;-75.469168;20.30;0;1409;0.240;-0.070;0;0;0;0;1.00;100;445.29;0;445.29;11.73;0.018;0.00;0.0000;99.90;0.00;6847603
11:4:7;16;6.381019;-75.469172;20.46;0;1409;0.000;0.090;0;0;0;0;1.01;100;445.85;0;445.85;11.73;0.018;0.00;0.0000;99.90;0.00;6862432
11:4:7;16;6.381018;-75.469176;21.02;0;1409;0.240;-0.010;0;0;0;0;1.01;100;446.44;0;446.44;11.74;0.018;0.00;0.0000;99.90;0.00;6884534
11:4:7;16;6.381016;-75.469182;21.58;0;1409;0.090;-0.050;0;0;0;0;1.01;100;447.03;0;447.03;11.75;0.018;0.00;0.0000;99.90;0.00;6899037
11:4:7;16;6.381014;-75.469188;22.22;0;1409;0.250;0.010;0;0;0;0;1.01;100;447.64;0;447.64;11.75;0.018;0.00;0.0000;99.90;0.00;6913367
11:4:7;16;6.381012;-75.469192;22.67;0;1409;0.200;-0.020;0;0;0;0;1.01;100;448.26;0;448.26;11.76;0.018;0.00;0.0000;99.90;0.00;6934448
11:4:8;16;6.381010;-75.469199;23.24;0;1409;0.120;-0.040;0;0;0;0;1.01;100;448.91;0;448.91;11.77;0.018;0.00;0.0000;99.90;0.00;6948254
11:4:8;16;6.381008;-75.469204;23.72;0;1409;0.230;0.130;0;0;0;0;1.01;100;449.56;0;449.56;11.78;0.018;0.00;0.0000;99.90;0.00;6961836
11:4:8;16;6.381006;-75.469211;24.35;0;1409;0.220;-0.110;0;0;0;0;1.01;100;450.24;0;450.24;11.79;0.018;0.00;0.0000;99.90;0.00;6981877
11:4:8;16;6.381005;-75.469215;24.37;0;1409;-0.030;-0.060;0;0;0;0;1.01;100;450.91;0;450.91;11.80;0.018;0.00;0.0000;99.90;0.00;7001677
11:4:8;16;6.381002;-75.469222;25.32;0;1409;0.160;-0.020;0;0;0;0;0.97;100;451.60;0;451.60;11.81;0.019;0.00;0.0000;99.90;0.00;7014778
11:4:8;16;6.381001;-75.469227;25.74;0;1409;0.120;-0.100;0;0;0;0;1.01;100;452.31;0;452.31;11.82;0.019;0.00;0.0000;99.90;0.00;7034401
11:4:8;16;6.380999;-75.469235;26.59;0;1409;0.330;0.100;0;0;0;0;0.97;100;453.05;0;453.05;11.83;0.019;0.00;0.0000;99.90;0.00;7039083
11:4:8;16;6.380997;-75.469240;26.93;0;1409;0.010;-0.070;0;0;0;0;0.97;100;453.78;0;453.78;11.84;0.019;0.00;0.0000;99.90;0.00;7039083
11:4:8;16;6.380994;-75.469248;26.69;0;1409;-0.020;0.040;0;0;0;0;0.98;100;454.54;0;454.54;11.85;0.019;0.00;0.0000;99.90;0.00;7039083
11:4:8;16;6.380993;-75.469253;26.39;0;1409;-0.180;0.010;0;0;0;0;0.98;100;455.27;0;455.27;11.86;0.019;0.00;0.0000;99.90;0.00;7039083
11:4:9;16;6.380990;-75.469260;25.84;0;1409;-0.010;0.090;0;0;0;0;0.92;100;456.00;0;456.00;11.87;0.019;0.00;0.0000;99.90;0.00;7039083
11:4:9;16;6.380989;-75.469265;26.17;0;1409;0.100;0.010;0;0;0;0;0.93;100;456.72;0;456.72;11.88;0.019;0.00;0.0000;99.90;0.00;7039083
11:4:9;16;6.380986;-75.469272;24.87;0;1409;-0.420;0.000;0;0;0;0;0.97;100;457.44;0;457.44;11.89;0.018;0.00;0.0000;99.90;0.00;7039083
11:4:9;16;6.380985;-75.469277;24.59;0;1409;-0.030;0.000;0;0;0;0;0.93;100;458.12;0;458.12;11.90;0.018;0.00;0.0000;99.90;0.00;7039083
11:4:9;16;6.380982;-75.469284;23.95;0;1409;-0.260;-0.080;0;0;0;0;0.92;100;458.81;0;458.81;11.91;0.018;0.00;0.0000;99.90;0.00;7039083
11:4:9;16;6.380981;-75.469288;23.56;0;1409;-0.170;0.050;0;0;0;0;0.92;100;459.46;0;459.46;11.92;0.018;0.00;0.0000;99.90;0.00;7039083
11:4:9;16;6.380979;-75.469295;22.76;0;1409;-0.060;0.000;0;0;0;0;0.92;100;460.12;0;460.12;11.93;0.018;0.00;0.0000;99.90;0.00;7039083
11:4:9;16;6.380978;-75.469299;22.72;0;1409;0.010;0.000;0;0;0;0;0.92;100;460.75;0;460.75;11.93;0.018;0.00;0.0000;99.90;0.00;7039083
11:4:9;16;6.380976;-75.469306;22.54;0;1409;0.040;0.030;0;0;0;0;0.92;100;461.38;0;461.38;11.94;0.018;0.00;0.0000;99.90;0.00;7039083
11:4:9;16;6.380974;-75.469310;21.96;0;1409;-0.220;-0.130;0;0;0;0;0.93;100;461.99;0;461.99;11.95;0.018;0.00;0.0000;99.90;0.00;7039083
11:4:10;16;6.380973;-75.469316;21.87;0;1409;0.130;0.090;0;0;0;0;0.93;100;462.61;0;462.61;11.96;0.018;0.00;0.0000;99.90;0.00;7039083
11:4:10;16;6.380971;-75.469320;21.72;0;1409;-0.090;-0.090;0;0;0;0;0.93;100;463.21;0;463.21;11.96;0.018;0.00;0.0000;99.90;0.00;7039083
11:4:10;16;6.380970;-75.469327;21.37;0;1409;-0.160;0.080;0;0;0;0;0.94;100;463.82;0;463.82;11.97;0.018;0.00;0.0000;99.90;0.00;7039083
11:4:10;16;6.380968;-75.469330;20.91;0;1409;-0.130;-0.040;0;0;0;0;0.98;100;464.40;0;464.40;11.98;0.018;0.00;0.0000;99.90;0.00;7039083
11:4:10;16;6.380966;-75.469336;20.63;0;1409;-0.120;0.060;0;0;0;0;0.98;100;464.99;0;464.99;11.98;0.017;0.00;0.0000;99.90;0.00;7043480
11:4:10;16;6.380965;-75.469342;20.52;0;1409;0.000;-0.050;0;0;0;0;0.93;100;465.56;0;465.56;11.99;0.017;0.00;0.0000;99.90;0.00;7047805
11:4:10;16;6.380964;-75.469346;20.32;0;1409;-0.090;-0.010;0;0;0;0;0.93;100;466.13;0;466.13;11.99;0.017;0.00;0.0000;99.90;0.00;7051920
11:4:10;16;6.380962;-75.469352;19.98;0;1409;-0.100;-0.100;0;0;0;0;0.93;100;466.70;0;466.70;12.00;0.017;0.00;0.0000;99.90;0.00;7055939
11:4:10;16;6.380961;-75.469356;19.80;0;1409;0.040;0.110;0;0;0;0;0.93;100;467.25;0;467.25;12.01;0.017;0.00;0.0000;99.90;0.00;7060059
11:4:11;16;6.380959;-75.469361;19.41;0;1409;-0.130;0.000;0;0;0;0;0.98;100;467.81;0;467.81;12.01;0.017;0.00;0.0000;99.90;0.00;7064115
11:4:11;16;6.380958;-75.469365;19.43;0;1409;0.020;0.150;0;0;0;0;0.98;100;468.34;0;468.34;12.02;0.017;0.00;0.0000;99.90;0.00;7068057
11:4:11;16;6.380956;-75.469370;18.78;0;1409;-0.290;-0.130;0;0;0;0;0.98;100;468.88;0;468.88;12.02;0.017;0.00;0.0000;99.90;0.00;7070008
11:4:11;16;6.380955;-75.469374;19.11;0;1409;0.200;0.110;0;0;0;0;0.98;100;469.40;0;469.40;12.03;0.017;0.00;0.0000;99.90;0.00;7073965
11:4:11;16;6.380954;-75.469380;18.69;0;1409;-0.380;-0.080;0;0;0;0;0.93;100;469.94;0;469.94;12.03;0.017;0.00;0.0000;99.90;0.00;7077930
11:4:11;16;6.380952;-75.469383;18.08;0;1409;-0.140;-0.010;0;0;0;0;0.95;100;470.44;0;470.44;12.03;0.017;0.00;0.0000;99.90;0.00;7081859
11:4:11;16;6.380951;-75.469388;17.98;0;1409;0.050;0.120;0;0;0;0;1.04;100;470.95;0;470.95;12.04;0.017;0.00;0.0000;99.90;0.00;7085834
11:4:11;16;6.380950;-75.469391;18.24;0;1409;-0.060;-0.010;0;0;0;0;1.04;100;471.45;0;471.45;12.04;0.017;0.00;0.0000;99.90;0.00;7090307
11:4:11;16;6.380948;-75.469397;17.69;0;1409;-0.110;0.000;0;0;0;0;1.25;100;471.96;0;471.96;12.05;0.017;0.00;0.0000;99.90;0.00;7094536
11:4:11;16;6.380947;-75.469400;17.46;0;1409;-0.100;0.010;0;0;0;0;1.25;100;472.44;0;472.44;12.05;0.016;0.00;0.0000;99.90;0.00;7096673
11:4:12;15;6.380946;-75.469405;17.41;0;1409;0.160;0.150;0;0;0;0;1.29;100;472.94;0;472.94;12.06;0.017;0.00;0.0000;99.90;0.00;7101194
11:4:12;16;6.380944;-75.469408;17.39;0;1409;-0.100;0.100;0;0;0;0;1.20;100;473.42;0;473.42;12.06;0.017;0.00;0.0000;99.90;0.00;7105753
11:4:12;16;6.380943;-75.469413;16.93;0;1409;-0.140;-0.180;0;0;0;0;1.20;100;473.90;0;473.90;12.06;0.016;0.00;0.0000;99.90;0.00;7110548
11:4:12;16;6.380942;-75.469416;16.96;0;1409;-0.110;0.000;0;0;0;0;1.17;100;474.37;0;474.37;12.07;0.016;0.00;0.0000;99.90;0.00;7112984
11:4:12;16;6.380941;-75.469421;16.78;0;1409;-0.130;-0.010;0;0;0;0;1.25;100;474.85;0;474.85;12.07;0.016;0.00;0.0000;99.90;0.00;7117876
11:4:12;16;6.380939;-75.469424;16.78;0;1409;-0.060;-0.120;0;0;0;0;1.25;100;475.31;0;475.31;12.07;0.016;0.00;0.0000;99.90;0.00;7122756
11:4:12;16;6.380938;-75.469429;16.65;0;1409;-0.040;0.000;0;0;0;0;1.25;100;475.78;0;475.78;12.08;0.016;0.00;0.0000;99.90;0.00;7125219
11:4:12;16;6.380937;-75.469432;16.46;0;1409;0.080;-0.200;0;0;0;0;1.25;100;476.24;0;476.24;12.08;0.016;0.00;0.0000;99.90;0.00;7130250
11:4:12;15;6.380935;-75.469437;16.41;0;1409;-0.080;0.060;0;0;0;0;1.29;100;476.70;0;476.70;12.08;0.016;0.00;0.0000;99.90;0.00;7135429
11:4:12;15;6.380934;-75.469440;16.41;0;1409;0.120;0.010;0;0;0;0;1.29;100;477.15;0;477.15;12.08;0.016;0.00;0.0000;99.90;0.00;7138054
11:4:13;15;6.380933;-75.469444;16.13;0;1409;-0.240;0.140;0;0;0;0;1.19;100;477.61;0;477.61;12.09;0.016;0.00;0.0000;99.90;0.00;7143336
11:4:13;15;6.380931;-75.469447;16.09;0;1409;0.030;0.000;0;0;0;0;1.26;100;478.06;0;478.06;12.09;0.016;0.00;0.0000;99.90;0.00;7148603
11:4:13;16;6.380930;-75.469452;16.06;0;1409;-0.160;0.070;0;0;0;0;1.21;100;478.51;0;478.51;12.09;0.016;0.00;0.0000;99.90;0.00;7151287
11:4:13;16;6.380929;-75.469455;15.96;0;1409;-0.020;0.090;0;0;0;0;1.17;100;478.95;0;478.95;12.10;0.016;0.00;0.0000;99.90;0.00;7156631
11:4:13;16;6.380927;-75.469459;15.82;0;1409;0.010;-0.010;0;0;0;0;1.17;100;479.40;0;479.40;12.10;0.016;0.00;0.0000;99.90;0.00;7159360
11:4:13;16;6.380926;-75.469462;15.83;0;1409;-0.020;0.020;0;0;0;0;1.17;100;479.84;0;479.84;12.10;0.016;0.00;0.0000;99.90;0.00;7164807
11:4:13;16;6.380925;-75.469467;16.15;0;1409;0.040;0.050;0;0;0;0;1.17;100;480.29;0;480.29;12.10;0.016;0.00;0.0000;99.90;0.00;7170242
11:4:13;16;6.380924;-75.469470;15.95;0;1409;0.030;0.030;0;0;0;0;1.17;100;480.73;0;480.73;12.11;0.016;0.00;0.0000;99.90;0.00;7172943
11:4:13;16;6.380922;-75.469474;16.02;0;1409;-0.010;-0.080;0;0;0;0;1.17;100;481.19;0;481.19;12.11;0.016;0.00;0.0000;99.90;0.00;7178330
11:4:13;16;6.380921;-75.469477;15.70;0;1409;-0.060;0.000;0;0;0;0;1.17;100;481.62;0;481.62;12.11;0.016;0.00;0.0000;99.90;0.00;7183733
11:4:14;16;6.380919;-75.469482;16.13;0;1409;-0.010;0.000;0;0;0;0;1.17;100;482.07;0;482.07;12.12;0.016;0.00;0.0000;99.90;0.00;7185729
11:4:14;16;6.380918;-75.469485;15.82;0;1409;-0.060;0.130;0;0;0;0;1.01;100;482.51;0;482.51;12.12;0.016;0.00;0.0000;99.90;0.00;7189631
11:4:14;16;6.380916;-75.469489;15.83;0;1409;-0.070;0.060;0;0;0;0;1.01;100;482.96;0;482.96;12.12;0.016;0.00;0.0000;99.90;0.00;7192988
11:4:14;16;6.380915;-75.469492;15.65;0;1409;0.030;-0.090;0;0;0;0;1.01;100;483.39;0;483.39;12.12;0.016;0.00;0.0000;99.90;0.00;7198156
11:4:14;16;6.380913;-75.469497;15.69;0;1409;0.090;0.000;0;0;0;0;1.01;100;483.84;0;483.84;12.13;0.016;0.00;0.0000;99.90;0.00;7200710
11:4:14;16;6.380912;-75.469501;15.15;0;1409;-0.010;-0.080;0;0;0;0;1.08;100;484.27;0;484.27;12.13;0.016;0.00;0.0000;99.90;0.00;7205613
11:4:14;16;6.380911;-75.469504;15.22;0;1409;-0.070;0.030;0;0;0;0;1.01;100;484.68;0;484.68;12.13;0.016;0.00;0.0000;99.90;0.00;7210101
11:4:14;16;6.380909;-75.469507;14.46;0;1409;-0.110;-0.050;0;0;0;0;0.92;100;485.10;0;485.10;12.13;0.016;0.00;0.0000;99.90;0.00;7214397
11:4:14;16;6.380907;-75.469510;14.89;0;1409;0.210;-0.030;0;0;0;0;0.92;100;485.51;0;485.51;12.13;0.016;0.00;0.0000;99.90;0.00;7218540
11:4:14;16;6.380906;-75.469513;14.19;0;1409;-0.130;0.180;0;0;0;0;0.92;100;485.92;0;485.92;12.13;0.016;0.00;0.0000;99.90;0.00;7222789
11:4:15;16;6.380904;-75.469517;14.98;0;1409;0.180;-0.120;0;0;0;0;0.92;100;486.33;0;486.33;12.14;0.016;0.00;0.0000;99.90;0.00;7227333
11:4:15;16;6.380902;-75.469521;14.72;0;1409;-0.010;0.060;0;0;0;0;0.97;100;486.74;0;486.74;12.14;0.016;0.00;0.0000;99.90;0.00;7232030
11:4:15;15;6.380901;-75.469523;14.32;0;1409;-0.290;0.260;0;0;0;0;0.94;100;487.14;0;487.14;12.14;0.015;0.00;0.0000;99.90;0.00;7236732
11:4:15;15;6.380900;-75.469527;14.56;0;1409;0.030;-0.210;0;0;0;0;0.98;100;487.55;0;487.55;12.14;0.015;0.00;0.0000;99.90;0.00;7241261
11:4:15;15;6.380898;-75.469530;14.46;0;1409;-0.120;0.120;0;0;0;0;0.95;100;487.95;0;487.95;12.14;0.015;0.00;0.0000;99.90;0.00;7245716
11:4:15;15;6.380897;-75.469534;14.04;0;1409;-0.140;-0.010;0;0;0;0;1.00;100;488.35;0;488.35;12.14;0.015;0.00;0.0000;99.90;0.00;7250183
11:4:15;16;6.380895;-75.469537;14.32;0;1409;-0.020;-0.130;0;0;0;0;0.94;100;488.74;0;488.74;12.15;0.015;0.00;0.0000;99.90;0.00;7254687
11:4:15;16;6.380894;-75.469539;14.04;0;1409;-0.090;0.030;0;0;0;0;0.94;100;489.14;0;489.14;12.15;0.015;0.00;0.0000;99.90;0.00;7260652
11:4:15;16;6.380892;-75.469543;14.45;0;1409;0.150;0.060;0;0;0;0;0.94;100;489.54;0;489.54;12.15;0.015;0.00;0.0000;99.90;0.00;7265870
11:4:15;15;6.380892;-75.469546;14.72;0;1409;0.110;-0.140;0;0;0;0;0.97;100;489.94;0;489.94;12.15;0.015;0.00;0.0000;99.90;0.00;7271234
11:4:16;16;6.380890;-75.469550;14.41;0;1409;-0.090;-0.040;0;0;0;0;0.94;100;490.35;0;490.35;12.15;0.015;0.00;0.0000;99.90;0.00;7276625
11:4:16;15;6.380889;-75.469552;14.35;0;1409;-0.040;-0.050;0;0;0;0;0.99;100;490.75;0;490.75;12.15;0.015;0.00;0.0000;99.90;0.00;7281988
11:4:16;16;6.380887;-75.469556;14.54;0;1409;-0.190;0.000;0;0;0;0;0.94;100;491.15;0;491.15;12.16;0.015;0.00;0.0000;99.90;0.00;7287381
11:4:16;15;6.380886;-75.469560;14.56;0;1409;0.160;0.000;0;0;0;0;0.95;100;491.56;0;491.56;12.16;0.015;0.00;0.0000;99.90;0.00;7292736
11:4:16;15;6.380885;-75.469563;14.80;0;1409;-0.040;-0.020;0;0;0;0;1.00;100;491.97;0;491.97;12.16;0.015;0.00;0.0000;99.90;0.00;7298102
11:4:16;15;6.380883;-75.469567;15.22;0;1409;0.060;0.090;0;0;0;0;1.00;100;492.39;0;492.39;12.16;0.015;0.00;0.0000;99.90;0.00;7303527
11:4:16;15;6.380882;-75.469570;15.08;0;1409;-0.070;-0.060;0;0;0;0;1.00;100;492.80;0;492.80;12.16;0.015;0.00;0.0000;99.90;0.00;7308938
11:4:16;15;6.380881;-75.469575;15.19;0;1409;0.160;0.010;0;0;0;0;1.00;100;493.23;0;493.23;12.16;0.015;0.00;0.0000;99.90;0.00;7316914
11:4:16;16;6.380880;-75.469578;15.46;0;1409;-0.100;-0.060;0;0;0;0;0.99;100;493.66;0;493.66;12.17;0.015;0.00;0.0000;99.90;0.00;7322207
11:4:16;15;6.380878;-75.469582;15.46;0;1409;0.070;-0.100;0;0;0;0;1.00;100;494.10;0;494.10;12.17;0.015;0.00;0.0000;99.90;0.00;7327449
11:4:17;14;6.380877;-75.469585;15.32;0;1409;-0.120;-0.120;0;0;0;0;1.00;100;494.52;0;494.52;12.17;0.015;0.00;0.0000;99.90;0.00;7332647
11:4:17;15;6.380876;-75.469589;15.78;0;1409;0.000;0.080;0;0;0;0;1.00;100;494.96;0;494.96;12.17;0.015;0.00;0.0000;99.90;0.00;7337822
11:4:17;15;6.380875;-75.469593;15.59;0;1409;-0.070;0.000;0;0;0;0;1.00;100;495.39;0;495.39;12.18;0.015;0.00;0.0000;99.90;0.00;7342959
11:4:17;15;6.380874;-75.469597;15.85;0;1409;0.230;0.110;0;0;0;0;1.00;100;495.84;0;495.84;12.18;0.015;0.00;0.0000;99.90;0.00;7347998
11:4:17;16;6.380873;-75.469600;16.11;0;1409;0.140;-0.120;0;0;0;0;0.99;100;496.28;0;496.28;12.18;0.015;0.00;0.0000;99.90;0.00;7355496
11:4:17;16;6.380872;-75.469605;15.72;0;1409;-0.050;0.000;0;0;0;0;0.99;100;496.72;0;496.72;12.18;0.015;0.00;0.0000;99.90;0.00;7360573
11:4:17;16;6.380871;-75.469608;16.17;0;1409;0.140;-0.030;0;0;0;0;0.99;100;497.17;0;497.17;12.19;0.015;0.00;0.0000;99.90;0.00;7365551
11:4:17;15;6.380869;-75.469612;16.08;0;1409;-0.030;-0.100;0;0;0;0;0.95;100;497.62;0;497.62;12.19;0.015;0.00;0.0000;99.90;0.00;7370510
11:4:17;16;6.380868;-75.469615;16.26;0;1409;0.120;0.000;0;0;0;0;0.94;100;498.07;0;498.07;12.19;0.015;0.00;0.0000;99.90;0.00;7377972
11:4:17;16;6.380867;-75.469620;16.09;0;1409;0.010;0.030;0;0;0;0;0.93;100;498.53;0;498.53;12.19;0.015;0.00;0.0000;99.90;0.00;7382973
