Hora;Satelites;Latitud;Longitud;Velocidad_GPS;Velocidad_Moto;Altitud;Accel_X;Accel_Y;RPM;TPS;Temperatura_Motor;Carga_Motor;Calidad;Bateria;Distancia;Pulsador;Distancia_Parcial;Promedio_Velocidad;Promedio_Aceleracion;Consumo_L_H;Consumo_Acumulado_L;KmL_Instantaneo;KmL_Promedio;Pulso_Iny_Acumulado;STFT;LTFT
13:57:46;12;6.380688;-75.470449;0.00;0;1414;0.000;0.000;0;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.00;0.0000;0.00;0.00;0;0.00;0.00
13:57:46;12;6.380688;-75.470449;0.00;0;1414;0.000;0.000;0;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.00;0.0000;0.00;0.00;0;0.00;0.00
13:57:46;12;6.380688;-75.470449;0.00;0;1414;0.000;0.000;0;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.00;0.0000;0.00;0.00;0;0.00;0.00
13:57:46;12;6.380689;-75.470449;0.00;0;1414;0.000;0.000;0;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.00;0.0000;0.00;0.00;0;0.00;0.00
13:57:46;12;6.380689;-75.470449;0.00;0;1414;0.000;0.000;0;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.00;0.0000;0.00;0.00;0;0.00;0.00
13:57:46;12;6.380689;-75.470449;0.00;0;1414;0.000;0.000;0;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.00;0.0000;0.00;0.00;0;0.00;0.00
13:57:46;12;6.380689;-75.470450;0.00;0;1414;0.000;0.000;0;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.00;0.0000;0.00;0.00;0;0.00;0.00
13:57:47;12;6.380689;-75.470450;0.00;0;1414;0.000;0.000;0;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.00;0.0000;0.00;0.00;0;0.00;0.00
13:57:47;12;6.380689;-75.470450;0.00;0;1414;0.000;0.000;0;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.00;0.0000;0.00;0.00;0;0.00;0.00
13:57:47;12;6.380690;-75.470450;0.00;0;1413;0.000;0.000;0;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.00;0.0000;0.00;0.00;0;0.00;0.00
13:57:47;12;6.380690;-75.470450;0.00;0;1413;0.000;0.000;0;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.00;0.0000;0.00;0.00;0;0.00;0.00
13:57:47;12;6.380690;-75.470450;0.00;0;1413;0.000;0.000;0;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.00;0.0000;0.00;0.00;0;0.00;0.00
13:57:47;12;6.380690;-75.470451;0.00;0;1413;0.000;0.000;0;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.00;0.0000;0.00;0.00;0;0.00;0.00
13:57:47;12;6.380690;-75.470451;0.00;0;1413;0.000;0.000;277;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.09;0.0000;0.00;0.00;0;0.00;0.00
13:57:47;12;6.380691;-75.470451;0.00;0;1413;0.000;0.000;496;7;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.16;0.0000;0.00;0.00;0;0.00;0.00
13:57:47;12;6.380691;-75.470451;0.00;0;1413;0.000;0.000;936;8;0;0;1.22;100;0.00;0;0.00;0.00;0.000;0.31;0.0000;0.00;0.00;0;0.00;0.00
13:57:48;12;6.380691;-75.470451;0.00;0;1413;0.000;0.000;1407;8;0;32;1.22;100;0.00;0;0.00;0.00;0.000;0.28;0.0000;0.00;0.00;0;0.00;0.00
13:57:48;13;6.380691;-75.470451;0.00;0;1413;0.000;0.000;1262;8;0;33;1.00;100;0.00;0;0.00;0.00;0.000;0.25;0.0000;0.00;0.00;0;0.00;0.00
13:57:48;13;6.380691;-75.470451;0.00;0;1413;0.000;0.000;1475;7;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.28;0.0000;0.00;0.00;0;0.00;0.00
13:57:48;13;6.380691;-75.470451;0.00;0;1413;0.000;0.000;1510;7;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.29;0.0000;0.00;0.00;0;0.00;0.00
13:57:48;13;6.380691;-75.470451;0.00;0;1413;0.000;0.000;1548;7;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.29;0.0001;0.00;0.00;0;0.00;0.00
13:57:48;13;6.380691;-75.470451;0.00;0;1413;0.000;0.000;1591;8;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0001;0.00;0.00;0;0.00;0.00
13:57:48;13;6.380691;-75.470451;0.00;0;1413;0.000;0.000;1643;8;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0001;0.00;0.00;0;0.00;0.00
13:57:48;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1654;7;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.31;0.0001;0.00;0.00;0;0.00;0.00
13:57:48;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1604;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0001;0.00;0.00;0;0.00;0.00
13:57:48;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1599;7;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0001;0.00;0.00;0;0.00;0.00
13:57:48;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1620;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0001;0.00;0.00;0;0.00;0.00
13:57:49;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1609;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0001;0.00;0.00;0;0.00;0.00
13:57:49;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1624;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0001;0.00;0.00;0;0.00;0.00
13:57:49;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1584;8;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.29;0.0001;0.00;0.00;0;0.00;0.00
13:57:49;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1616;8;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0001;0.00;0.00;0;0.00;0.00
13:57:49;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1589;8;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0001;0.00;0.00;0;0.00;0.00
13:57:49;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1573;8;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0002;0.00;0.00;0;0.00;0.00
13:57:49;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1577;8;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0002;0.00;0.00;0;0.00;0.00
13:57:49;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1568;8;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0002;0.00;0.00;0;0.00;0.00
13:57:49;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1564;8;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0002;0.00;0.00;0;0.00;0.00
13:57:49;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1579;8;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0002;0.00;0.00;0;0.00;0.00
13:57:50;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1586;7;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0002;0.00;0.00;0;0.00;0.00
13:57:50;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1624;7;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.31;0.0002;0.00;0.00;0;0.00;0.00
13:57:50;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1609;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0002;0.00;0.00;0;0.00;0.00
13:57:50;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1603;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0002;0.00;0.00;0;0.00;0.00
13:57:50;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1623;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0002;0.00;0.00;0;0.00;0.00
13:57:50;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1579;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0002;0.00;0.00;0;0.00;0.00
13:57:50;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1631;7;0;32;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0002;0.00;0.00;0;0.00;0.00
13:57:50;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1629;8;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0003;0.00;0.00;0;0.00;0.00
13:57:50;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1615;8;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0003;0.00;0.00;0;0.00;0.00
13:57:50;13;6.380691;-75.470452;0.00;0;1413;0.000;0.000;1618;8;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0003;0.00;0.00;0;0.00;0.00
13:57:51;13;6.380691;-75.470453;0.00;0;1413;0.000;0.000;1621;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0003;0.00;0.00;0;0.00;0.00
13:57:51;13;6.380691;-75.470453;0.00;0;1413;0.000;0.000;1623;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0003;0.00;0.00;0;0.00;0.00
13:57:51;13;6.380691;-75.470453;0.00;0;1413;0.000;0.000;1623;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0003;0.00;0.00;0;0.00;0.00
13:57:51;13;6.380692;-75.470453;0.00;0;1413;0.000;0.000;1598;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0003;0.00;0.00;0;0.00;0.00
13:57:51;13;6.380692;-75.470453;0.00;0;1413;0.000;0.000;1627;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.31;0.0003;0.00;0.00;0;0.00;0.00
13:57:51;13;6.380692;-75.470453;0.00;0;1413;0.000;0.000;1637;7;0;31;1.00;100;0.00;0;0.00;0.00;0.000;0.30;0.0003;0.00;0.00;0;0.00;0.00
13:57:51;12;6.380692;-75.470453;0.00;0;1413;0.000;0.000;1623;7;0;31;1.03;100;0.00;0;0.00;0.00;0.000;0.31;0.0003;0.00;0.00;0;0.00;0.00
13:57:51;12;6.380692;-75.470453;0.00;0;1413;0.000;0.000;1624;8;0;31;1.03;100;0.00;0;0.00;0.00;0.000;0.31;0.0003;0.00;0.00;0;0.00;0.00
13:57:51;11;6.380692;-75.470453;0.00;0;1412;0.000;0.000;1609;8;0;31;1.25;100;0.00;0;0.00;0.00;0.000;0.30;0.0003;0.00;0.00;0;0.00;0.00
13:57:52;11;6.380692;-75.470454;0.00;0;1412;0.000;0.000;1634;9;0;34;1.25;100;0.00;0;0.00;0.00;0.000;0.32;0.0004;0.00;0.00;0;0.00;0.00
13:57:52;11;6.380692;-75.470454;0.00;0;1412;0.000;0.000;1592;10;0;35;1.25;100;0.00;0;0.00;0.00;0.000;0.36;0.0004;0.00;0.00;0;0.00;0.00
13:57:52;11;6.380692;-75.470454;0.00;0;1412;0.000;0.000;1560;10;0;36;1.25;100;0.00;0;0.00;0.00;0.000;0.36;0.0004;0.00;0.00;0;0.00;0.00
13:57:52;11;6.380693;-75.470454;0.00;0;1412;0.000;0.000;1589;10;0;37;1.25;100;0.00;0;0.00;0.00;0.000;0.36;0.0004;0.00;0.00;0;0.00;0.00
13:57:52;9;6.380693;-75.470454;0.00;0;1412;0.000;0.000;1628;10;0;37;2.08;100;0.00;0;0.00;0.00;0.000;0.37;0.0004;0.00;0.00;0;0.00;0.00
13:57:52;9;6.380693;-75.470454;0.00;0;1412;0.000;0.000;1625;10;0;37;2.08;100;0.00;0;0.00;0.00;0.000;0.37;0.0004;0.00;0.00;0;0.00;0.00
13:57:52;9;6.380693;-75.470455;0.00;0;1412;0.000;0.000;1643;10;0;37;2.08;100;0.00;0;0.00;0.00;0.000;0.37;0.0004;0.00;0.00;0;0.00;0.00
13:57:52;9;6.380694;-75.470455;0.00;0;1412;0.000;0.000;1670;10;0;37;2.08;100;0.00;0;0.00;0.00;0.000;0.37;0.0004;0.00;0.00;0;0.00;0.00
13:57:52;9;6.380694;-75.470455;0.00;0;1412;0.000;0.000;1690;10;0;37;2.08;100;0.00;0;0.00;0.00;0.000;0.38;0.0004;0.00;0.00;0;0.00;0.00
13:57:52;9;6.380694;-75.470455;0.00;0;1412;0.000;0.000;1675;10;0;37;2.08;100;0.00;0;0.00;0.00;0.000;0.38;0.0004;0.00;0.00;0;0.00;0.00
13:57:52;11;6.380694;-75.470455;0.00;0;1412;0.000;0.000;1667;10;0;37;1.25;100;0.00;0;0.00;0.00;0.000;0.38;0.0005;0.00;0.00;0;0.00;0.00
13:57:53;11;6.380694;-75.470455;0.00;0;1412;0.000;0.000;1664;7;0;37;1.25;100;0.00;0;0.00;0.00;0.000;0.33;0.0005;0.00;0.00;0;0.00;0.00
13:57:53;11;6.380694;-75.470455;0.00;0;1412;0.000;0.000;1630;7;0;31;1.25;100;0.00;0;0.00;0.00;0.000;0.30;0.0005;0.00;0.00;0;0.00;0.00
13:57:53;11;6.380695;-75.470456;0.00;0;1412;0.000;0.000;1610;7;0;31;1.25;100;0.00;0;0.00;0.00;0.000;0.30;0.0005;0.00;0.00;0;0.00;0.00
13:57:53;12;6.380695;-75.470456;0.00;0;1412;0.000;0.000;1655;7;0;31;1.03;100;0.00;0;0.00;0.00;0.000;0.31;0.0005;0.00;0.00;0;0.00;0.00
13:57:53;12;6.380695;-75.470456;0.00;0;1412;0.000;0.000;1596;7;0;31;1.03;100;0.00;0;0.00;0.00;0.000;0.30;0.0005;0.00;0.00;0;0.00;0.00
13:57:53;12;6.380695;-75.470456;0.00;0;1412;0.000;0.000;1606;7;0;31;1.03;100;0.00;0;0.00;0.00;0.000;0.30;0.0005;0.00;0.00;0;0.00;0.00
13:57:53;12;6.380695;-75.470456;0.00;0;1412;0.000;0.000;1630;8;0;31;1.03;100;0.00;0;0.00;0.00;0.000;0.30;0.0005;0.00;0.00;0;0.00;0.00
13:57:53;12;6.380695;-75.470456;0.00;0;1412;0.000;0.000;1623;8;0;31;1.03;100;0.00;0;0.00;0.00;0.000;0.31;0.0005;0.00;0.00;0;0.00;0.00
13:57:53;12;6.380695;-75.470456;0.00;0;1412;0.000;0.000;1614;8;0;31;1.03;100;0.00;0;0.00;0.00;0.000;0.31;0.0005;0.00;0.00;0;0.00;0.00
13:57:53;12;6.380695;-75.470456;0.00;0;1412;0.000;0.000;1612;8;0;32;1.03;100;0.00;0;0.00;0.00;0.000;0.31;0.0005;0.00;0.00;0;0.00;0.00
13:57:54;12;6.380695;-75.470456;0.00;0;1412;0.000;0.000;1631;9;0;34;1.03;100;0.00;0;0.00;0.00;0.000;0.35;0.0006;0.00;0.00;0;0.00;0.00
13:57:54;12;6.380695;-75.470456;0.00;0;1412;0.000;0.000;1637;11;0;37;1.03;100;0.00;0;0.00;0.00;0.000;0.39;0.0006;0.00;0.00;0;0.00;0.00
13:57:54;12;6.380695;-75.470456;0.00;0;1412;0.000;0.000;1677;11;0;40;1.03;100;0.00;0;0.00;0.00;0.000;0.41;0.0006;0.00;0.00;0;0.00;0.00
13:57:54;11;6.380695;-75.470457;0.00;0;1412;0.000;0.000;1715;11;0;39;1.25;100;0.00;0;0.00;0.00;0.000;0.41;0.0006;0.00;0.00;0;0.00;0.00
13:57:54;11;6.380695;-75.470457;0.00;0;1412;0.000;0.000;1690;11;0;39;1.25;100;0.00;0;0.00;0.00;0.000;0.40;0.0006;0.00;0.00;0;0.00;0.00
13:57:54;11;6.380695;-75.470457;0.00;0;1412;0.000;0.000;1677;11;0;39;1.25;100;0.00;0;0.00;0.00;0.000;0.40;0.0006;0.00;0.00;0;0.00;0.00
13:57:54;11;6.380696;-75.470457;0.00;0;1412;0.000;0.000;1666;11;0;39;1.25;100;0.00;0;0.00;0.00;0.000;0.41;0.0006;0.00;0.00;0;0.00;0.00
13:57:54;11;6.380696;-75.470457;0.00;0;1412;0.000;0.000;1678;10;0;38;1.25;100;0.00;0;0.00;0.00;0.000;0.40;0.0006;0.00;0.00;0;0.00;0.00
13:57:54;11;6.380696;-75.470457;0.00;0;1412;0.000;0.000;1705;9;0;34;1.25;100;0.00;0;0.00;0.00;0.000;0.37;0.0006;0.00;0.00;0;0.00;0.00
13:57:54;11;6.380696;-75.470458;0.00;0;1412;0.000;0.000;1672;8;0;30;1.25;100;0.00;0;0.00;0.00;0.000;0.31;0.0007;0.00;0.00;0;0.00;0.00
13:57:55;11;6.380696;-75.470458;0.00;0;1412;0.000;0.000;1629;7;0;31;1.25;100;0.00;0;0.00;0.00;0.000;0.31;0.0007;0.00;0.00;0;0.00;0.00
13:57:55;11;6.380697;-75.470458;0.00;0;1412;0.000;0.000;1628;8;0;31;1.25;100;0.00;0;0.00;0.00;0.000;0.31;0.0007;0.00;0.00;0;0.00;0.00
13:57:55;11;6.380697;-75.470458;0.00;0;1412;0.000;0.000;1598;8;0;32;1.25;100;0.00;0;0.00;0.00;0.000;0.30;0.0007;0.00;0.00;0;0.00;0.00
13:57:55;11;6.380697;-75.470458;0.00;0;1412;0.000;0.000;1617;8;0;31;1.25;100;0.00;0;0.00;0.00;0.000;0.31;0.0007;0.00;0.00;0;0.00;0.00
13:57:55;11;6.380697;-75.470458;0.00;0;1412;0.000;0.000;1623;9;0;31;1.25;100;0.00;0;0.00;0.00;0.000;0.31;0.0007;0.00;0.00;0;0.00;0.00
13:57:55;11;6.380697;-75.470458;0.00;0;1412;0.000;0.000;1588;10;0;35;1.25;100;0.00;0;0.00;0.00;0.000;0.33;0.0007;0.00;0.00;0;0.00;0.00
13:57:55;11;6.380697;-75.470459;0.00;0;1412;0.000;0.000;1555;10;0;38;1.25;100;0.00;0;0.00;0.00;0.000;0.36;0.0007;0.00;0.00;0;0.00;0.00
13:57:55;11;6.380697;-75.470459;0.00;0;1412;0.000;0.000;1620;10;0;38;1.25;100;0.00;0;0.00;0.00;0.000;0.38;0.0007;0.00;0.00;0;0.00;0.00
13:57:55;11;6.380697;-75.470459;0.00;0;1412;0.000;0.000;1653;10;0;38;1.25;100;0.00;0;0.00;0.00;0.000;0.39;0.0007;0.00;0.00;0;0.00;0.00
13:57:56;11;6.380698;-75.470459;0.00;0;1412;0.000;0.000;1707;10;0;38;1.25;100;0.00;0;0.00;0.00;0.000;0.39;0.0007;0.00;0.00;0;0.00;0.00
13:57:56;11;6.380698;-75.470459;0.00;0;1412;0.000;0.000;1697;10;0;38;1.25;100;0.00;0;0.00;0.00;0.000;0.39;0.0008;0.00;0.00;0;0.00;0.00
13:57:56;11;6.380698;-75.470459;0.00;0;1412;0.000;0.000;1673;10;0;38;1.25;100;0.00;0;0.00;0.00;0.000;0.38;0.0008;0.00;0.00;0;0.00;0.00
13:57:56;11;6.380698;-75.470460;0.00;0;1412;0.000;0.000;1687;10;0;38;1.25;100;0.00;0;0.00;0.00;0.000;0.38;0.0008;0.00;0.00;0;0.00;0.00
13:57:56;11;6.380698;-75.470460;0.00;0;1412;0.000;0.000;1684;8;0;34;1.25;100;0.00;0;0.00;0.00;0.000;0.38;0.0008;0.00;0.00;0;0.00;0.00
13:57:56;11;6.380698;-75.470460;0.00;0;1412;0.000;0.000;1626;8;0;31;1.25;100;0.00;0;0.00;0.00;0.000;0.31;0.0008;0.00;0.00;0;0.00;0.00
13:57:56;11;6.380698;-75.470460;0.00;0;1412;0.000;0.000;1628;7;0;32;1.25;100;0.00;0;0.00;0.00;0.000;0.31;0.0008;0.00;0.00;0;0.00;0.00
13:57:56;11;6.380699;-75.470460;0.00;0;1412;0.000;0.000;1595;7;0;31;1.25;100;0.00;0;0.00;0.00;0.000;0.30;0.0008;0.00;0.00;0;0.00;0.00
13:57:56;11;6.380699;-75.470460;0.00;0;1412;0.000;0.000;1613;8;0;31;1.25;100;0.00;0;0.00;0.00;0.000;0.31;0.0008;0.00;0.00;0;0.00;0.00
13:57:56;11;6.380699;-75.470460;0.00;0;1412;0.000;0.000;1640;8;0;31;1.25;100;0.00;0;0.00;0.00;0.000;0.32;0.0008;0.00;0.00;0;0.00;0.00
13:57:56;11;6.380699;-75.470460;0.00;0;1412;0.000;0.000;1598;8;0;31;1.25;100;0.00;0;0.00;0.00;0.000;0.31;0.0008;0.00;0.00;0;0.00;0.00
13:57:57;11;6.380699;-75.470461;0.00;0;1412;0.000;0.000;1569;10;0;34;1.25;100;0.00;0;0.00;0.00;0.000;0.33;0.0008;0.00;0.00;0;0.00;0.00
13:57:57;11;6.380699;-75.470461;0.00;0;1412;0.000;0.000;1537;10;0;39;1.25;100;0.00;0;0.00;0.00;0.000;0.35;0.0009;0.00;0.00;0;0.00;0.00
13:57:57;11;6.380700;-75.470461;0.00;0;1412;0.000;0.000;1562;11;0;40;1.25;100;0.00;0;0.00;0.00;0.000;0.39;0.0009;0.00;0.00;0;0.00;0.00
13:57:57;11;6.380700;-75.470461;0.00;0;1412;0.000;0.000;1673;11;0;40;1.25;100;0.00;0;0.00;0.00;0.000;0.41;0.0009;0.00;0.00;0;0.00;0.00
13:57:57;11;6.380700;-75.470461;0.00;0;1412;0.000;0.000;1703;11;0;39;1.25;100;0.00;0;0.00;0.00;0.000;0.41;0.0009;0.00;0.00;0;0.00;0.00
13:57:57;12;6.380700;-75.470461;0.00;0;1412;0.000;0.000;1717;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.41;0.0009;0.00;0.00;0;0.00;0.00
13:57:57;12;6.380700;-75.470462;0.00;0;1412;0.000;0.000;1722;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.41;0.0009;0.00;0.00;0;0.00;0.00
13:57:57;12;6.380700;-75.470462;0.00;0;1412;0.000;0.000;1755;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.42;0.0009;0.00;0.00;0;0.00;0.00
13:57:57;12;6.380700;-75.470462;0.00;0;1412;0.000;0.000;1803;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.42;0.0009;0.00;0.00;0;0.00;0.00
13:57:58;12;6.380700;-75.470462;0.00;0;1412;0.000;0.000;1821;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.42;0.0009;0.00;0.00;0;0.00;0.00
13:57:58;12;6.380701;-75.470462;0.00;0;1412;0.000;0.000;1818;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.43;0.0010;0.00;0.00;0;0.00;0.00
13:57:58;12;6.380701;-75.470462;0.00;0;1412;0.000;0.000;1783;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.42;0.0010;0.00;0.00;0;0.00;0.00
13:57:58;12;6.380701;-75.470462;0.00;0;1412;0.000;0.000;1783;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.43;0.0010;0.00;0.00;0;0.00;0.00
13:57:58;12;6.380701;-75.470463;0.00;0;1412;0.000;0.000;1783;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.42;0.0010;0.00;0.00;0;0.00;0.00
13:57:58;12;6.380701;-75.470463;0.00;0;1412;0.000;0.000;1812;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.42;0.0010;0.00;0.00;0;0.00;0.00
13:57:58;12;6.380701;-75.470463;0.00;0;1412;0.000;0.000;1768;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.42;0.0010;0.00;0.00;0;0.00;0.00
13:57:58;12;6.380701;-75.470463;0.00;0;1412;0.000;0.000;1767;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.42;0.0010;0.00;0.00;0;0.00;0.00
13:57:58;12;6.380701;-75.470463;0.00;0;1412;0.000;0.000;1757;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.42;0.0010;0.00;0.00;0;0.00;0.00
13:57:58;12;6.380701;-75.470464;0.00;0;1412;0.000;0.000;1769;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.42;0.0011;0.00;0.00;0;0.00;0.00
13:57:58;12;6.380701;-75.470464;0.00;0;1412;0.000;0.000;1777;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.42;0.0011;0.00;0.00;0;0.00;0.00
13:57:59;12;6.380701;-75.470464;0.00;0;1412;0.000;0.000;1811;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.43;0.0011;0.00;0.00;0;0.00;0.00
13:57:59;12;6.380701;-75.470464;0.00;0;1412;0.000;0.000;1853;11;0;39;1.22;100;0.00;0;0.00;0.00;0.000;0.43;0.0011;0.00;0.00;0;0.00;0.00
13:57:59;12;6.380701;-75.470464;0.00;0;1412;0.000;0.000;1828;8;0;31;1.22;100;0.00;0;0.00;0.00;0.000;0.34;0.0011;0.00;0.00;0;0.00;0.00
13:57:59;12;6.380701;-75.470464;0.00;0;1412;0.000;0.000;1622;7;0;31;1.22;100;0.00;0;0.00;0.00;0.000;0.31;0.0011;0.00;0.00;0;0.00;0.00
13:57:59;12;6.380702;-75.470464;0.00;0;1412;0.000;0.000;1628;7;0;31;1.22;100;0.00;0;0.00;0.00;0.000;0.31;0.0011;0.00;0.00;0;0.00;0.00
13:57:59;12;6.380702;-75.470464;0.00;0;1412;0.000;0.000;1612;8;0;31;1.22;100;0.00;0;0.00;0.00;0.000;0.30;0.0011;0.00;0.00;0;0.00;0.00
13:57:59;12;6.380702;-75.470464;0.00;0;1412;0.000;0.000;1606;8;0;32;1.22;100;0.00;0;0.00;0.00;0.000;0.31;0.0011;0.00;0.00;0;0.00;0.00
13:57:59;12;6.380702;-75.470465;0.00;0;1412;0.000;0.000;1619;8;0;32;1.22;100;0.00;0;0.00;0.00;0.000;0.31;0.0011;0.00;0.00;0;0.00;0.00
13:57:59;12;6.380702;-75.470465;0.00;0;1412;0.000;0.000;1628;8;0;31;1.22;100;0.00;0;0.00;0.00;0.000;0.31;0.0012;0.00;0.00;0;0.00;0.00
13:58:0;12;6.380702;-75.470465;0.00;0;1412;0.000;0.000;1616;7;0;31;1.22;100;0.00;0;0.00;0.00;0.000;0.31;0.0012;0.00;0.00;0;0.00;0.00
13:58:0;12;6.380702;-75.470465;0.00;0;1412;0.000;0.000;1630;7;0;31;1.22;100;0.00;0;0.00;0.00;0.000;0.31;0.0012;0.00;0.00;0;0.00;0.00
13:58:0;12;6.380702;-75.470465;0.00;0;1412;0.000;0.000;1616;7;0;31;1.22;100;0.00;0;0.00;0.00;0.000;0.31;0.0012;0.00;0.00;0;0.00;0.00
13:58:0;12;6.380702;-75.470466;0.00;0;1412;0.000;0.000;1593;7;0;31;1.22;100;0.00;0;0.00;0.00;0.000;0.30;0.0012;0.00;0.00;0;0.00;0.00
13:58:0;12;6.380703;-75.470466;0.00;0;1412;0.000;0.000;1593;7;0;32;1.22;100;0.00;0;0.00;0.00;0.000;0.30;0.0012;0.00;0.00;0;0.00;0.00
13:58:0;12;6.380703;-75.470466;0.00;0;1412;0.000;0.000;1585;7;0;32;1.22;100;0.00;0;0.00;0.00;0.000;0.30;0.0012;0.00;0.00;0;0.00;0.00
13:58:0;12;6.380703;-75.470466;0.00;0;1412;0.000;0.000;1622;7;0;31;1.22;100;0.00;0;0.00;0.00;0.000;0.31;0.0012;0.00;0.00;0;0.00;0.00
